2018-07-09 12:31:03,455 [Worker-28] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-07-09 12:31:05,725 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-07-09 12:31:05,726 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-07-09 12:31:05,727 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-07-09 12:31:05,728 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-07-09 12:31:13,021 [Worker-13] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-07-09 12:31:13,183 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:spring-app1:1.0 @ C:\Sumathy-Sboot\spring-app1\pom.xml.
2018-07-09 12:31:13,274 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-app1/src/main/java
2018-07-09 12:31:13,274 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-app1/src/main/resources
2018-07-09 12:31:13,275 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-app1/src/test/java
2018-07-09 12:31:13,275 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-app1/src/test/resources
2018-07-09 12:31:13,308 [Worker-13] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2018-07-09 12:31:13,471 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-07-09 12:31:13,472 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-07-09 12:31:13,474 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-07-09 12:31:13,475 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
